person_id,name_style,email_promotion,person_type,title,first_name,middle_name,last_name,suffix,additional_contact_info
62f65571-b94c-4051-b9f7-a2856b770a58,0.0,0.0,VC,Mr.,Zheng,,Mu,,
45b2bef3-0dcf-4d6d-81dd-bee758f65636,0.0,0.0,IN,,Calvin,L,Kumar,,
ad33ee30-a585-475a-958e-cf8b6fd1c8eb,0.0,0.0,IN,,Rebekah,R,Patel,,
d002181c-9abb-4859-bdb7-f5e244526b95,0.0,1.0,IN,,Robin,,Gutierrez,,
0955504f-2a29-4fce-8239-96f89613291c,0.0,0.0,IN,,Natasha,,Suarez,,
6d86a4a9-9477-4998-9766-9c61b14e36ad,0.0,1.0,IN,,Natasha,L,Alonso,,
7faa2586-535e-4f84-9aa4-6510bcac61a8,0.0,0.0,IN,,Megan,J,Cook,,
f3931e79-fef4-4a67-bfd9-790ae7b01e68,0.0,2.0,IN,,Neil,L,Gutierrez,,
cc7a6c42-e70b-49cd-b300-457c0f2f0071,0.0,1.0,IN,,Lacey,A,She,,
ae5344b3-dabf-49da-b8a7-7afb6d5d3a5e,0.0,2.0,IN,,Edgar,C,Chapman,,
a034f531-3d6b-44a6-9897-aa6285ef15ce,0.0,2.0,SC,Mr.,David,,Hodgson,,
78bf97f8-1eaa-4de1-a5ee-249a74e1c5a2,0.0,2.0,IN,,Melanie,,Diaz,,
f5fd5f8c-5ee8-4f91-8a69-1b9dfc06526c,0.0,0.0,IN,,Michele,C,Chande,,
91d818c4-e4a6-4854-b3f6-553c5b4f6261,0.0,2.0,IN,,Jessica,M,Jackson,,
01453c75-133d-40e7-be6d-93cbe7ce1f3a,0.0,2.0,IN,,Robert,C,Williams,,
0f620ded-3733-43b8-a556-778bf090a32d,0.0,0.0,IN,,Noah,D,Powell,,
15fdd96e-3d4a-4fbc-8461-a86cf3bfb45e,0.0,0.0,IN,,Seth,L,King,,
2a88c5f9-c444-4528-bc3a-df12e41cceaf,0.0,0.0,IN,,Devin,R,Baker,,
6c6236ed-88e5-4d54-9d60-6c064f35cde6,0.0,1.0,IN,,Matthew,L,Martinez,,
0e98811d-d04e-4553-9a1f-a4df67e284cd,0.0,0.0,IN,,Caitlin,M,Sanchez,,
1bb227e2-cf5e-4e0f-8377-98dacac87691,0.0,1.0,IN,,Terrance,,Sanchez,,
640f290c-b759-4ace-b302-49b0457a2438,0.0,2.0,IN,,Alyssa,,Lee,,
0c190c55-154a-4f35-9322-3c0da4af72c5,0.0,0.0,IN,,Mason,,Hill,,
65461aa5-fc8a-4651-aa6e-66511b8912b5,0.0,2.0,IN,,Clarence,,Hu,,
9cbd99ad-8653-4753-8ed7-5a1c844ef324,0.0,2.0,IN,,Danielle,,Ward,,
254d11c5-4ff9-46ee-afbe-d8f607cc47d4,0.0,0.0,IN,,Catherine,,Sanders,,
1dd880cd-d5cb-4f6f-8728-b0adc517e9c0,0.0,0.0,IN,,Natalie,M,Thomas,,
a7ee9d64-798d-46d8-ad38-b8d55e952100,0.0,1.0,IN,,Tammy,V,Lopez,,
1588bf6f-aa84-4861-9067-97232c54d493,,0.0,IN,,Tabitha,A,Gonzalez,,
bb73b225-ee8c-4a12-9ccd-2738dc37874f,0.0,0.0,IN,,Hannah,,Flores,,
3e3df93f-df6d-4f3d-92fc-bc320edd8ed4,0.0,0.0,IN,,Alexandra,M,Perez,,
7b0c3cd7-7010-477d-946b-118fb5059f15,0.0,0.0,SC,Mr.,Eric,A.,Jacobsen,,
60a65492-1c34-4aa1-9963-63cc78c9a1e4,0.0,0.0,IN,,Anna,,Thompson,,
25fbe0cf-02b8-4946-a028-1bdca0d06948,0.0,0.0,IN,,Darren,,Arun,,
9a2d305a-7dca-4cd4-9d7b-38c7753d7055,0.0,0.0,IN,,Robert,,Robinson,,
9b1a0745-9f98-4bbc-85ee-2702a50df565,0.0,1.0,IN,,Warren,N,Raje,,
755c1d1a-9f15-40d7-97b1-86173828b172,0.0,1.0,IN,,Alyssa,C,Stewart,,
0df6d21f-e371-4eed-bc0f-6f348a2f28fd,0.0,1.0,IN,,Antonio,E,Price,,
2c81f1a4-2507-4cb2-ab9c-4915a39ecf0e,0.0,1.0,IN,,Rebekah,P,Gutierrez,,
a278dea2-c5b4-4081-aa6f-4feefa48ba57,0.0,0.0,IN,,Janet,G,Alvarez,,
80a7153f-82b4-4020-aa05-eda50571dc38,0.0,0.0,IN,,Bobby,D,Raman,,
20a8f191-54a6-4f93-b32f-c41eebac1f46,0.0,1.0,IN,,Kurt,L,Kumar,,
eb8585dd-8ba9-432f-bf14-e5a71a6ee5f1,0.0,0.0,IN,,Hunter,,Hall,,
86d9555a-e367-4844-bcf4-4c376c1aa73e,0.0,2.0,IN,,Bailey,A,Parker,,
dbe48f8b-66a5-41fd-80b0-c1e5d7832e64,0.0,1.0,IN,,Chloe,,Gonzales,,
e992082a-3333-4880-a8bc-0b66cc93ee57,0.0,2.0,IN,,Tamara,,Tang,,
76098eb5-e75e-4bf6-b37e-64981317d8f0,0.0,0.0,IN,,Blake,C,Gonzales,,
7422f33b-74ed-4c39-b0db-30e3c35eb254,0.0,1.0,GC,,Lisa,,Jacobson,,
d67315cb-a9f1-4e03-945f-12cf7be6ff0f,0.0,2.0,IN,,Michael,A,Brown,,
27b06026-6b65-4552-b28a-eb5f56b3bdf6,0.0,0.0,IN,,Cara,,Ma,,
f45bdce5-cfdd-47b4-b6cb-aee0d0edf55c,0.0,0.0,IN,,Marc,,Torres,,
b3daa1ed-ce87-4999-b759-cecef1510740,0.0,2.0,IN,,Destiny,H,Ramirez,,
d350f68d-d90e-484a-a7b2-82e57a4809cc,0.0,0.0,IN,,Jacqueline,R,Price,,
64581b9c-f697-49cf-8102-aa7e1212dd08,0.0,0.0,IN,,Cristina,R,Nara,,
748b170b-98ce-487b-b74a-86bf8cca5cb2,0.0,0.0,IN,,Anthony,,Martinez,,
7b569afb-77c1-4492-ae71-6cc480d20cfd,0.0,0.0,IN,,Paula,W,Ramos,,
6478ce24-123f-43e6-997e-8ffe94b5e186,,0.0,IN,,Ronnie,,Liu,,
6e166656-46f2-468a-9170-234d6b23de8e,0.0,0.0,IN,,Jackson,M,Hernandez,,
096eabcb-3d15-4831-b8a0-31f0120fe196,0.0,2.0,IN,,Stefanie,J,Gonzalez,,
98a85652-0def-4487-970e-c49988a10cda,0.0,0.0,IN,,Dalton,N,Murphy,,
265b2216-92d0-4b3e-b831-2065ef327629,0.0,0.0,IN,,Joshua,A,Garcia,,
34971160-d9b5-4773-b471-70b86d5634fb,0.0,0.0,IN,,Jason,R,Lopez,,
57f91d37-bce5-427a-90e9-c0c4656af026,0.0,1.0,IN,,Julia,,Morris,,
5950407b-020f-4b87-990c-7565882e226e,0.0,1.0,IN,,Arthur,,Smith,,
44c08973-dcc0-4ba7-a7e1-4a4fd8aafd5a,0.0,2.0,IN,,Alexis,,Walker,,
cc1483a9-9f09-4c73-961a-a73c5b1b93d0,0.0,0.0,IN,,Miguel,C,Hill,,
53a3d16b-8e50-479c-a7f1-9a62e85ec5c2,0.0,2.0,VC,Mr.,Robert,,Zare,,
ea29aa9e-c09f-4c25-afef-e47dbb154b9e,0.0,0.0,IN,,Ashley,,Jenkins,,
fe08f3b1-eb0d-4517-b64f-ecad94c457a8,0.0,0.0,IN,Mr.,Blake,D,Lee,,
f4aac327-7977-4542-9607-246071378cf1,0.0,1.0,IN,,Jason,,Bryant,,
a210ea07-4a11-473c-81ea-754238468ee4,0.0,0.0,IN,,Gabriel,S,Adams,,
17aee9ce-fe8a-41a9-aea7-e777dd56ea05,0.0,0.0,IN,,Leslie,M,Ferrier,,
746519d6-4268-414b-8631-7e532eaa419a,0.0,,GC,,John,,Rodman,,
78d0e37f-a5f5-4628-9e2d-0c68ea88836d,0.0,0.0,IN,,Geoffrey,,Gonzalez,,
3bf91178-471a-498d-acd0-ef320cdb1830,0.0,1.0,IN,,Damien,,Huang,,
765c45a8-1557-419b-982d-4f2efb29f1fe,0.0,1.0,IN,,Rafael,A,Xu,,
3c068e1b-570b-4559-81db-398cd712362e,0.0,0.0,IN,,Carlos,A,Murphy,,
8cc9ff61-2287-43da-81e6-ef3f099747fc,0.0,1.0,IN,,Jocelyn,C,Russell,,
80b7b7d5-8a5c-4e29-b037-625d6beb98d6,0.0,0.0,IN,,Julia,I,Bailey,,
3dd127a4-8b92-4204-956d-9bb3445b56f9,0.0,2.0,IN,,Cynthia,,Suri,,
4606655c-b481-46d4-a8d2-c6bf7f755220,0.0,0.0,EM,,Linda,A,Randall,,
5a22e1e7-e3d5-4468-b9fb-ba2416b5a71a,0.0,0.0,IN,,Gabriel,T,Shan,,
92231462-a83c-456f-8087-fc9a32115f0b,0.0,2.0,IN,,Carson,J,Gonzales,,
e00f9fdc-679f-410d-ab3b-b8d0f7fb0977,0.0,0.0,IN,,Alvin,,Ma,,
9a5200be-590d-4723-91f9-ce4a4a856f00,0.0,0.0,GC,,Jon,,Ganio,,
ae4031b6-614b-4f34-b782-7144951d40cd,0.0,0.0,IN,,Stanley,,Madan,,
c942d034-cc00-4c57-ac03-faa0a320511b,0.0,0.0,IN,,Bailey,,Rivera,,
35d6e3d7-63d4-4cfd-b62c-e872ac165a2c,0.0,0.0,IN,,Phillip,N,Gonzalez,,
ba148416-5b86-453a-a9d2-0055c25c3995,0.0,0.0,IN,,Denise,,Mehta,,
5df49290-2e86-48e1-8faf-57a309c3bc58,0.0,0.0,IN,,Wyatt,M,Lee,,
d2309d9b-a7c7-4129-9e52-76e47d13708b,0.0,0.0,SC,Mr.,David,M.,Bartness,,
09769621-9aa9-4db1-a2f4-476516fa26e6,0.0,0.0,IN,,Nelson,R,Moreno,,
fa9502a3-04f6-46b0-bb60-a55670a29fcf,0.0,1.0,IN,,Devin,J,Sanders,,
fd97f7d6-3c4e-4901-8c8d-24585df279ff,0.0,1.0,IN,,Michele,,Chander,,
2f58de5e-5b74-4050-96bb-e09d721e065e,0.0,1.0,IN,,Geoffrey,,Kapoor,,
c23da1fe-a585-4474-92b2-80700dd3f6ef,,0.0,IN,,Jordan,A,Coleman,,
21fbfb43-43f4-4b08-bffb-dc72b7dd0316,0.0,2.0,IN,,Karla,A,Sharma,,
ba7b0425-6235-4277-bef4-ec5336067989,0.0,2.0,IN,,Grace,H,Stewart,,
2f8dcada-f540-4979-8232-a440e22939d3,0.0,0.0,IN,,Diane,D,Vazquez,,
f7b601c1-88f1-4ed5-8f8a-92c519bebe3e,0.0,0.0,IN,,Kelli,,Gao,,
c46dd86b-40b1-4275-af81-b3e86197cc1e,0.0,2.0,IN,,Tyrone,,Serrano,,
0724370e-4e11-4a0c-9a08-feb7d13f771d,0.0,0.0,IN,,Alan,,Lin,,
593c90dc-0e1d-47ce-adc0-c14021ffb684,0.0,1.0,IN,,Kayla,L,Wood,,
bf9e1e43-d27e-4183-bd06-c915f21fd1b7,0.0,2.0,IN,,Jon,W,Ye,,
4fd1cd00-c30e-457b-9951-8d669fb57ae1,0.0,0.0,IN,,Steven,W,Torres,,
6f1642d9-e707-4b26-b95b-6060cd7cda9f,0.0,1.0,IN,,Benjamin,C,Winter,,
2837f2f1-d497-4307-bc51-2f2030ff6563,0.0,0.0,IN,,Trisha,V,Wang,,
a497ce4a-8b1b-4739-a2f1-e9e53d8678b8,0.0,0.0,IN,,Arianna,,Henderson,,
57b46570-e4e6-48ba-9576-8350136af300,0.0,0.0,IN,,Adam,,Edwards,,
b2201d08-85b4-4290-8352-2b7876393051,0.0,2.0,IN,,Devon,,Goel,,
f4786401-c95d-4b44-9c80-84116748c9e3,0.0,1.0,IN,,Gilbert,C,Zeng,,
fa18a5c2-9b06-4f94-bc31-ee3482a86d84,0.0,0.0,IN,,Cynthia,,Madan,,
d4f94fcc-4f58-4755-a843-5bb9526d7e0c,0.0,2.0,IN,,Ethan,,Diaz,,
7155e372-bd2e-4738-8b5e-ec6db806cc95,0.0,0.0,IN,,Clarence,A,Sharma,,
d8dceaeb-ba97-43b5-8566-8a414ab0d00d,0.0,0.0,IN,,Jesse,,Rogers,,
0510da36-06cf-411b-b4ad-7c11092fc724,0.0,0.0,IN,,Isaac,S,Watson,,
f2ee550c-8e49-4c30-9f83-17df2be58915,0.0,0.0,IN,,Jonathan,L,Smith,,
5eae6127-ffa3-4bfc-9337-0d5073e50a35,0.0,2.0,IN,,Jack,M,Washington,,
5b86694b-0d27-4cb0-b219-33a93fcb97f9,0.0,0.0,IN,,Theodore,C,Moreno,,
5af64e72-b3e2-4000-a12a-f852113885a6,0.0,0.0,IN,,Daniel,W,Lewis,,
071457c4-fc7c-42d4-8337-f742bd472cf6,0.0,0.0,IN,,Laura,,Gao,,
9b059e19-056c-46de-8fbd-2b68994995bd,0.0,2.0,IN,,Ryan,,Brown,,
8ed7625a-bd21-4a70-b3c5-a4daf0917094,0.0,1.0,IN,,Benjamin,C,Jones,,
15305cac-32ef-4a6d-b27d-b5d417642895,0.0,1.0,IN,Mr.,David,R.,Robinett,,
a9872146-9cc0-480c-b393-c2903cacb8cc,0.0,0.0,IN,,Alexandria,,Bryant,,
847e980b-643d-4656-8e79-84af38463a0e,0.0,2.0,IN,,Allison,R,Stewart,,
508f432b-a627-46e1-a03d-4fe3220c5a4a,0.0,1.0,IN,,James,,Shan,,
305646b8-1e3c-46d7-9cbd-49a8a397ac77,0.0,0.0,IN,,Patrick,A,Morgan,,
6c5620e1-1a88-4a02-8f0e-a797d47c2865,0.0,0.0,IN,,Stefanie,,Jordan,,
0bf7e59e-2ab8-4a29-9dd7-896e4c36fb53,0.0,1.0,IN,,Brian,,Stewart,,
244c360f-0b56-4005-8c06-9f888520d049,0.0,2.0,IN,,Clarence,,Liu,,
07ff29f7-6a6b-4355-8a73-8fdce8d85095,0.0,2.0,IN,,Jeremiah,,Gonzalez,,
cf58bbe3-b2ff-46d9-a8df-bc13d7fe898c,0.0,1.0,VC,Ms.,Lenore,J.,Yasi,,
ccac22d9-cdb6-4bf4-a482-c6569216b01c,0.0,0.0,IN,,Jorge,T,Chen,,
d8888efc-cc33-4838-bfd5-2de75c99846b,0.0,0.0,IN,,Maria,M,Cook,,
f7c3855c-ec78-4fe7-8f62-0275ba3f20b3,0.0,1.0,SC,Mr.,Carlos,M.,Vansant,Jr.,
791dfb6a-732b-4368-a7e7-40beeab94e6a,0.0,2.0,IN,,Mason,J,Morris,,
0f6c69eb-712a-499b-97d5-9c252545a70a,0.0,2.0,IN,,Brendan,,Beck,,
38b23a38-3abe-4d42-a27c-14bb0ae896e1,0.0,1.0,IN,,Bianca,D,Zhu,,
fa47297c-1589-4efc-a437-697fcfb35493,0.0,2.0,IN,,Emma,P,Flores,,
74360728-0e22-4b0c-95b3-df0911377ad5,0.0,0.0,IN,,Melvin,,Raje,,
dfe68720-24dd-4a7e-b8e5-41834f780c5b,0.0,1.0,IN,,Mariah,F,Patterson,,
a47f3242-df10-4523-a885-580107442eb2,0.0,0.0,IN,,Gilbert,D,Tang,,
832892a5-f8dd-4045-90de-fd71272815f2,0.0,2.0,IN,,Ashley,,Russell,,
2ae6c7db-f1a4-4de6-a6b1-102c59a5eea2,0.0,0.0,SC,Ms.,Hannah,R.,Arakawa,,
55edc45d-d9e1-4bae-ab29-75e9fd89c4dc,0.0,0.0,IN,,Dawn,L,Nath,,
9734a0a9-be99-462e-8e34-cab35bdb0b0a,0.0,0.0,IN,,Carrie,L,Serrano,,
345559c7-bad3-4301-b34d-88e30d44d2c7,0.0,2.0,IN,,Brent,,Yang,,
391ed079-f1e9-4d1e-ad30-c18d3a0fdd4a,0.0,0.0,SC,Ms.,Ramona,J.,Antrim,,
41e6eb72-f1fc-476a-99e5-eccc012bd69e,0.0,0.0,IN,,Alisha,J,Shen,,
10b77982-993d-47c2-822e-19c4075d5176,0.0,0.0,IN,,Jésus,,Rubio,,
633a0e38-8066-4aab-859e-e224406a2f3e,0.0,0.0,IN,,Casey,C,Chander,,
837e7249-83af-498f-89dd-29751bcfa316,0.0,0.0,IN,,Don,A,Lal,,
2c3d680f-463a-421f-acea-b10d82dba555,0.0,0.0,IN,,Savannah,M,Green,,
43e23f06-8063-479f-be0c-b464cba336de,0.0,2.0,IN,,Ricardo,L,Tang,,
67aa93c3-eafd-4d8b-813f-1e67cc60b2b5,0.0,1.0,IN,,Sydney,M,Coleman,,
f9ce2534-0e71-499a-ab9b-7bb5ca2c7a24,0.0,0.0,IN,,Jerry,L,Lal,,
b228f8cf-8b40-4f26-8e25-d67ada37c40a,0.0,1.0,SP,Mr.,Tete,A,Mensa-Annan,,
a2f7afa6-724f-4e66-a67f-30bb6b5a9cbc,0.0,0.0,IN,,Alyssa,M,Alexander,,
2e65c98f-d12f-4161-ac9c-0fd2f74febc8,0.0,1.0,IN,,Susan,,Cai,,
fb21ac9c-4a49-46e1-b77e-1d57d8e3a7ed,0.0,0.0,IN,,Patrick,W,Torres,,
6e33f493-a66e-437f-a51a-db263456c949,0.0,1.0,IN,,Andrew,,Anderson,,
926630bb-2153-43bc-8542-b287597ad643,0.0,2.0,EM,,Michael,I,Sullivan,,
0114d5b9-c613-4932-acbe-81519799e368,0.0,0.0,IN,,Thomas,E,Long,,
0a4061a6-7892-4cea-9531-17faca0f3e6d,0.0,1.0,IN,,Curtis,,Ma,,
1762a896-cf46-42c3-a8d9-68cf4a820bce,0.0,1.0,IN,,Calvin,,Beck,,
80188082-a37a-4f66-9b6f-2710ec84d1d2,0.0,2.0,IN,,Ivan,C,Gonzalez,,
cc025d34-81ca-4471-bc89-87148cab22b8,0.0,0.0,IN,,Kelly,G,Wood,,
305db076-9911-4416-b63e-020a347e9ffa,0.0,0.0,IN,,Ricardo,L,Chande,,
20012cc9-cb22-4239-8ed0-5d8386805014,0.0,1.0,IN,,Grace,A,Hughes,,
d425436a-696a-484b-85b4-47e05646b8c4,0.0,0.0,IN,,Reginald,A,Diaz,,
53fccb49-38b1-4a94-a0b5-66c87ccb98eb,0.0,2.0,EM,,Stuart,V,Munson,,
17cd14b5-a9ee-4c8c-aec9-5a632f8e96e8,0.0,0.0,GC,,Brian,,Burke,,
6b2fe7b1-8f1a-44ee-b42d-e04b4ca4d4ff,0.0,2.0,IN,,Valerie,R,Sun,,
83536b07-aa85-465d-83a1-a6018e906afc,0.0,1.0,IN,,Abigail,G,Hughes,,
b6642963-04cc-4d4f-a381-f80f5e1706bf,0.0,1.0,IN,,Jack,E,Roberts,,
737928f1-72b2-4a36-a35e-68a4d08ccce2,0.0,1.0,IN,,Mackenzie,J,Hernandez,,
9168cf38-d4a8-43c8-bdac-8caeafd11aa6,0.0,2.0,IN,,Lacey,,Wang,,
a629456c-81f9-4d27-9745-cf40ed121439,0.0,1.0,IN,,Rebekah,L,Sai,,
f3a85196-4fd5-44d8-9298-60bb51430140,0.0,2.0,IN,,Brianna,X,Thompson,,
a5d4d49a-1ab1-4cbc-ae63-796ab9eb9efe,0.0,2.0,IN,,Mark,E,Bebbington,,
f154b77c-0a70-41ad-8576-12373a9d16bf,0.0,0.0,IN,,George,L,Martinez,,
2cf80880-d00b-42c1-852e-e2bf2229e884,0.0,1.0,IN,,Jennifer,A,Barnes,,
529de4ac-6265-44f5-a95d-4d302c82d82f,0.0,0.0,IN,,Samuel,,Sharma,,
2962be5f-7c0e-4813-934d-00dd9b63cbcd,0.0,1.0,IN,,Devin,K,Simmons,,
457be3af-5c82-4a2f-bac6-efd3ece26a77,0.0,1.0,IN,,Trevor,,Jenkins,,
08e7bc4d-c5b3-48b9-a11c-ae7c19305b17,0.0,0.0,IN,,Fernando,G,Hayes,,
62b1ce87-e5eb-4220-ac7c-6a56b734f340,0.0,1.0,IN,,Emmanuel,,Fernandez,,
f6498171-f797-48f0-b840-92f7d272461b,0.0,0.0,IN,,Mary,,Carter,,
0debaf2b-bd35-4446-b64c-367801c6e1ac,0.0,0.0,IN,,Jordyn,K,Henderson,,
317542f4-ee0c-4e63-a775-811f24153941,0.0,1.0,SC,Mr.,Louis,B.,Stotka,,
466b333a-a441-4522-8726-ae9b85d7b110,0.0,0.0,IN,,Wyatt,,King,,
4b639f35-c65b-452a-b93f-2c97cb529be4,0.0,2.0,IN,,Kyle,L,Griffin,,
db4ae5b4-bfed-4002-b7c8-bde657ad96d6,0.0,0.0,IN,,Katelyn,,Gray,,
3ff7c263-aa52-4809-9039-64e767b1cfac,0.0,2.0,IN,,Tasha,,Yuan,,
62542358-8678-413d-992f-d4d6b53b1542,0.0,0.0,IN,,Jorge,,Lin,,
404f176e-8c8e-4683-b005-c464fefcf29d,0.0,0.0,IN,,Krystal,A,Li,,
69974e25-9c04-4745-8a93-23a3e434916e,0.0,0.0,IN,,Sydney,K,Gray,,
69d519c9-b239-4636-b5de-5a2b490f3843,0.0,0.0,IN,,Tristan,R,Jenkins,,
bb5ed988-a76e-4478-a7c9-39b5791b8c6b,0.0,0.0,IN,,Sebastian,P,Rogers,,
cb22960b-6fc5-4397-a968-2cfb4e6dcc44,0.0,0.0,IN,,Donna,D,Yuan,,
f0405441-6ce5-4579-8f5b-9c23f1d7f2d3,0.0,,IN,,Jackson,,Campbell,,
32ecab74-24ce-4605-a0ce-b212ff6aec43,0.0,1.0,IN,,Wendy,C,Navarro,,
eaeefa26-e308-4fd7-83ab-e8f8d1972516,0.0,1.0,IN,,Nicole,J,Bryant,,
b257bfe8-7553-45ba-99be-8963f9ee1472,0.0,0.0,IN,,Craig,,Navarro,,
097edddf-b3bd-43bb-be10-852aa97157f2,0.0,2.0,IN,,Ashley,J,Thomas,,
0a7c868c-546a-40f6-bacc-96beee717efc,0.0,2.0,IN,,Jorge,,Leitão,,
bbf9f3c1-98a0-46a9-8275-8167af2d3167,0.0,2.0,IN,,Raymond,R,Raman,,
a219a17c-ed16-48b4-be43-d964be43f60f,0.0,0.0,IN,,Robyn,A,Rubio,,
8ff1d058-7990-404f-9376-bc81be3ee651,0.0,1.0,IN,,Julia,,Phillips,,
755872d8-7ad7-4149-9e7a-da671dfda06b,0.0,1.0,SC,Ms.,Denean,J.,Ison,,
5a1af887-d1b6-4a63-9015-602a5e4db46a,0.0,1.0,IN,,Byron,E,Martin,,
204ba5f4-f5a4-4580-9e89-6a1e2ea58998,0.0,0.0,SC,Ms.,Joan,P.,Steele,,
63ea2bbc-229a-46f6-a432-af1ea0b1e370,0.0,2.0,SC,Ms.,Jean,P.,Handley,,
2025c3db-5ef4-4db7-977e-a52be3b720e1,0.0,0.0,IN,,Jordyn,S,Coleman,,
ccaeffbf-ef1d-4f36-a896-350ea855f0dc,0.0,2.0,IN,,Thomas,,Parker,,
78df0b3f-7a64-4b92-84ba-a9d917d9a15d,0.0,0.0,IN,,Jackson,L,Russell,,
8f72ab81-0c9e-41cd-97dc-d7b3cffc7674,0.0,2.0,IN,,Louis,J,Nara,,
e566ca06-bfbb-41fe-bf34-91a630183e89,0.0,1.0,IN,,Erica,,Cai,,
cd56a2a0-92f9-48cf-ab86-a393c6daef7e,0.0,0.0,IN,,Kara,,Raji,,
ae804e04-1124-4207-9288-18e2f2ddb64b,0.0,0.0,IN,,Carmen,J,Garcia,,
3783066c-303c-4634-b573-7fcf7db60183,0.0,0.0,IN,,Ian,C,Adams,,
784af447-ab07-42d3-890d-5747bb5459cd,0.0,0.0,IN,,Mary,M,Hill,,
7c2c35f3-d081-4df7-8a7a-2beda10fb6ad,0.0,1.0,IN,,Dominique,F,Mehta,,
e39a8b1d-4f4e-4b67-8119-6834e70a6a9e,0.0,1.0,IN,,Richard,,Hayes,,
ef23f813-9caa-4707-a82d-d136895c5853,0.0,1.0,IN,,Victoria,E,Walker,,
0118b7ba-b4ec-4992-bc07-93ebfd1fde74,0.0,1.0,IN,,Alexis,L,Alexander,,
d2df2520-07ef-4e3e-83e3-dcbe1de17bb1,0.0,2.0,IN,,Patrick,L,Stewart,,
7354d070-bcf6-47de-9dab-223920900019,0.0,0.0,IN,,Bethany,,Luo,,
0c190c55-154a-4f35-9322-3c0da4af72c5,0.0,0.0,IN,,Mason,,Hill,,
2087c6d2-2c30-403f-801b-03499eecd1b9,0.0,0.0,IN,,Vincent,,Zheng,,
610874e2-8cd4-4a55-b902-2c63cd6ef61b,0.0,0.0,IN,,Sara,A,Evans,,
313a7c8c-3726-4185-b4f0-31217fb851f2,0.0,2.0,IN,,Ebony,I,Sanz,,
8daddb9d-60e1-4288-8659-0f58146d67be,0.0,1.0,IN,,Dominique,,Martinez,,
a575f69f-254e-4cdd-b56d-be7edb98f825,0.0,0.0,IN,,Mindy,R,Kumar,,
cd181780-13be-483d-b04b-a3db5d1dc7ba,0.0,0.0,IN,,Darren,A,Saunders,,
52cc2656-9cbd-451f-a358-a12b9db5e582,0.0,0.0,IN,,Nicole,C,James,,
3e927504-e9cf-4ae9-b1e4-2cdb72e7cac0,0.0,2.0,IN,,Ernest,A,Ye,,
f509c5d8-8942-4db9-9e09-2cbc8e8d4bbf,0.0,2.0,IN,,Hunter,,Thompson,,
6a6c4098-8df5-4fe3-904c-5d0b71fcb66f,0.0,1.0,IN,,Madeline,,Allen,,
71223ab2-58b0-4302-bea3-3c1cf06081c5,0.0,1.0,IN,,Darren,L,Malhotra,,
99e1ac59-a311-46d8-9534-7df0790a5d4e,0.0,1.0,IN,,Robyn,,Suarez,,
cd8ce21b-4b63-4dc7-9a71-3742fcae960e,0.0,0.0,IN,,María,,Flores,,
79a00c1e-7917-4f97-b279-e668ad5f6947,0.0,0.0,IN,,Zachary,E,Harris,,
11274a1d-902f-45a4-919c-e72cb30e51a1,0.0,2.0,SC,Ms.,Vanessa,J.,Tench,,
a184eaf1-158c-43f7-b00a-afbbd68c5327,0.0,1.0,IN,,Darryl,R,He,,
8fc2f2fb-1ffb-4d1a-88f1-59a23b6c74d9,0.0,0.0,IN,,Juan,,Ramos,,
461a48e1-287f-449c-a431-3a6ce3b4ba01,0.0,0.0,IN,,George,H,Chandra,,
53aa7a73-169d-4870-b4fb-1ce19562f32f,0.0,0.0,IN,,Kristopher,M,Garcia,,
811725e4-6217-446b-bb35-bbb8f8ac77e3,0.0,0.0,IN,,Raul,P,Raji,,
899dcd6b-c6ff-4429-b42c-9f0dade4cdda,0.0,2.0,SC,Mr.,Brian,,Johnson,,
8832268b-d19b-4842-9a51-29e5c79cbdea,,0.0,SC,Ms.,Christie,J.,Trujillo,,
9700e45d-984d-444d-86fa-a54137aff686,0.0,2.0,IN,,Vincent,E,Zhu,,
e16ee9b6-ca57-4e14-bfd8-1347f902ffc1,0.0,0.0,IN,,Jordan,,Ross,,
71838f0a-eb60-415d-b64a-a4ece89e2277,0.0,1.0,IN,,Shaun,,Luo,,
17f56c29-f3e3-4d4e-9b34-50fc047a8d74,0.0,0.0,IN,,Dominique,L,Prasad,,
9a19d7fc-ba3d-4c50-b387-29182fd7fb85,0.0,0.0,IN,,Roger,C,Kumar,,
5c0795c4-ec0d-40dd-8dbe-c70baa14950e,0.0,0.0,IN,,Katrina,,Shen,,
75125faf-fab5-46a9-80f6-9683f951c8ab,0.0,0.0,IN,,Mackenzie,,Nelson,,
5270d4fc-9f18-4087-ad89-9fea6d4c3924,0.0,2.0,IN,,Erin,D,Kelly,,
b68167fd-67b5-4b31-9e4d-7c5c5285103a,0.0,0.0,IN,,Tonya,,Shen,,
0eb9c596-1cb5-4756-b8fd-997a3de29e2c,0.0,1.0,IN,,William,A,Taylor,,
43bb6c76-3aed-4520-859a-7c9104c70d62,0.0,0.0,IN,,Krystal,,Yang,,
610df089-46be-47cc-9765-a651f8d35a89,0.0,0.0,IN,,Christy,,Zhu,,
3b272096-7d4a-4f74-b558-706d1286a0f3,0.0,1.0,IN,,Francisco,,Rodriguez,,
7a3e481e-d0ae-4ff8-a39f-23d607e751e7,0.0,0.0,IN,,Alexis,G,Lewis,,
